Date,3MD-712-036_Profit,3MD-712-036_Avg. return on sales,3MD-712-036_Distinct count of order id,3MD-712-036_quantity,3MD-712-036_profitPerQuantitySold,3MD-712-036_profitPerOrderMade,ROS < Q1Start: 3MD-712-036,"1: Q1 <= ROS < Q2Start, 0: else: 3MD-712-036","1: Q2 <= ROS < Q3Start, 0: else: 3MD-712-036","1: Q3 <= ROS < Q4Start, 0: else: 3MD-712-036","1: Q4Start <= ROS < Q4End, 0: else: 3MD-712-036","1: ROS >  Q4End, 0: else: 3MD-712-036",DEN-80395_Profit,DEN-80395_Avg. return on sales,DEN-80395_Distinct count of order id,DEN-80395_quantity,DEN-80395_profitPerQuantitySold,DEN-80395_profitPerOrderMade,ROS < Q1Start: DEN-80395,"1: Q1 <= ROS < Q2Start, 0: else: DEN-80395","1: Q2 <= ROS < Q3Start, 0: else: DEN-80395","1: Q3 <= ROS < Q4Start, 0: else: DEN-80395","1: Q4Start <= ROS < Q4End, 0: else: DEN-80395",3MD-3525(TE)_Profit,3MD-3525(TE)_Avg. return on sales,3MD-3525(TE)_Distinct count of order id,3MD-3525(TE)_quantity,3MD-3525(TE)_profitPerQuantitySold,3MD-3525(TE)_profitPerOrderMade,ROS < Q1Start: 3MD-3525(TE),"1: Q1 <= ROS < Q2Start, 0: else: 3MD-3525(TE)","1: Q2 <= ROS < Q3Start, 0: else: 3MD-3525(TE)","1: Q3 <= ROS < Q4Start, 0: else: 3MD-3525(TE)","1: Q4Start <= ROS < Q4End, 0: else: 3MD-3525(TE)",SUL-21115_Profit,SUL-21115_Avg. return on sales,SUL-21115_Distinct count of order id,SUL-21115_quantity,SUL-21115_profitPerQuantitySold,SUL-21115_profitPerOrderMade,ROS < Q1Start: SUL-21115,"1: Q1 <= ROS < Q2Start, 0: else: SUL-21115","1: Q2 <= ROS < Q3Start, 0: else: SUL-21115","1: Q3 <= ROS < Q4Start, 0: else: SUL-21115","1: Q4Start <= ROS < Q4End, 0: else: SUL-21115",KER-31513(EU)_Profit,KER-31513(EU)_Avg. return on sales,KER-31513(EU)_Distinct count of order id,KER-31513(EU)_quantity,KER-31513(EU)_profitPerQuantitySold,KER-31513(EU)_profitPerOrderMade,ROS < Q1Start: KER-31513(EU),"1: Q1 <= ROS < Q2Start, 0: else: KER-31513(EU)","1: Q2 <= ROS < Q3Start, 0: else: KER-31513(EU)","1: Q3 <= ROS < Q4Start, 0: else: KER-31513(EU)","1: Q4Start <= ROS < Q4End, 0: else: KER-31513(EU)",3MD-3525(E)_Profit,3MD-3525(E)_Avg. return on sales,3MD-3525(E)_Distinct count of order id,3MD-3525(E)_quantity,3MD-3525(E)_profitPerQuantitySold,3MD-3525(E)_profitPerOrderMade,ROS < Q1Start: 3MD-3525(E),"1: Q1 <= ROS < Q2Start, 0: else: 3MD-3525(E)","1: Q2 <= ROS < Q3Start, 0: else: 3MD-3525(E)","1: Q3 <= ROS < Q4Start, 0: else: 3MD-3525(E)","1: Q4Start <= ROS < Q4End, 0: else: 3MD-3525(E)",DEN-610007_Profit,DEN-610007_Avg. return on sales,DEN-610007_Distinct count of order id,DEN-610007_quantity,DEN-610007_profitPerQuantitySold,DEN-610007_profitPerOrderMade,ROS < Q1Start: DEN-610007,"1: Q1 <= ROS < Q2Start, 0: else: DEN-610007","1: Q2 <= ROS < Q3Start, 0: else: DEN-610007","1: Q3 <= ROS < Q4Start, 0: else: DEN-610007","1: Q4Start <= ROS < Q4End, 0: else: DEN-610007",KER-33872_Profit,KER-33872_Avg. return on sales,KER-33872_Distinct count of order id,KER-33872_quantity,KER-33872_profitPerQuantitySold,KER-33872_profitPerOrderMade,ROS < Q1Start: KER-33872,"1: Q1 <= ROS < Q2Start, 0: else: KER-33872","1: Q2 <= ROS < Q3Start, 0: else: KER-33872","1: Q3 <= ROS < Q4Start, 0: else: KER-33872","1: Q4Start <= ROS < Q4End, 0: else: KER-33872",KRO-KRM302_Profit,KRO-KRM302_Avg. return on sales,KRO-KRM302_Distinct count of order id,KRO-KRM302_quantity,KRO-KRM302_profitPerQuantitySold,KRO-KRM302_profitPerOrderMade,ROS < Q1Start: KRO-KRM302,"1: Q1 <= ROS < Q2Start, 0: else: KRO-KRM302","1: Q2 <= ROS < Q3Start, 0: else: KRO-KRM302","1: Q3 <= ROS < Q4Start, 0: else: KRO-KRM302","1: Q4Start <= ROS < Q4End, 0: else: KRO-KRM302",3MD-56877_Profit,3MD-56877_Avg. return on sales,3MD-56877_Distinct count of order id,3MD-56877_quantity,3MD-56877_profitPerQuantitySold,3MD-56877_profitPerOrderMade,ROS < Q1Start: 3MD-56877,"1: Q1 <= ROS < Q2Start, 0: else: 3MD-56877","1: Q2 <= ROS < Q3Start, 0: else: 3MD-56877","1: Q3 <= ROS < Q4Start, 0: else: 3MD-56877","1: Q4Start <= ROS < Q4End, 0: else: 3MD-56877",KER-36052(EU)_Profit,KER-36052(EU)_Avg. return on sales,KER-36052(EU)_Distinct count of order id,KER-36052(EU)_quantity,KER-36052(EU)_profitPerQuantitySold,KER-36052(EU)_profitPerOrderMade,ROS < Q1Start: KER-36052(EU),"1: Q1 <= ROS < Q2Start, 0: else: KER-36052(EU)","1: Q2 <= ROS < Q3Start, 0: else: KER-36052(EU)","1: Q3 <= ROS < Q4Start, 0: else: KER-36052(EU)","1: Q4Start <= ROS < Q4End, 0: else: KER-36052(EU)",3MD-31642(E)_Profit,3MD-31642(E)_Avg. return on sales,3MD-31642(E)_Distinct count of order id,3MD-31642(E)_quantity,3MD-31642(E)_profitPerQuantitySold,3MD-31642(E)_profitPerOrderMade,ROS < Q1Start: 3MD-31642(E),"1: Q1 <= ROS < Q2Start, 0: else: 3MD-31642(E)","1: Q2 <= ROS < Q3Start, 0: else: 3MD-31642(E)","1: Q3 <= ROS < Q4Start, 0: else: 3MD-31642(E)","1: Q4Start <= ROS < Q4End, 0: else: 3MD-31642(E)",KOD-1753664(E)_Profit,KOD-1753664(E)_Avg. return on sales,KOD-1753664(E)_Distinct count of order id,KOD-1753664(E)_quantity,KOD-1753664(E)_profitPerQuantitySold,KOD-1753664(E)_profitPerOrderMade,ROS < Q1Start: KOD-1753664(E),"1: Q1 <= ROS < Q2Start, 0: else: KOD-1753664(E)","1: Q2 <= ROS < Q3Start, 0: else: KOD-1753664(E)","1: Q3 <= ROS < Q4Start, 0: else: KOD-1753664(E)","1: Q4Start <= ROS < Q4End, 0: else: KOD-1753664(E)",SIR-6176528_Profit,SIR-6176528_Avg. return on sales,SIR-6176528_Distinct count of order id,SIR-6176528_quantity,SIR-6176528_profitPerQuantitySold,SIR-6176528_profitPerOrderMade,ROS < Q1Start: SIR-6176528,"1: Q1 <= ROS < Q2Start, 0: else: SIR-6176528","1: Q2 <= ROS < Q3Start, 0: else: SIR-6176528","1: Q3 <= ROS < Q4Start, 0: else: SIR-6176528","1: Q4Start <= ROS < Q4End, 0: else: SIR-6176528",KUL-65872354_Profit,KUL-65872354_Avg. return on sales,KUL-65872354_Distinct count of order id,KUL-65872354_quantity,KUL-65872354_profitPerQuantitySold,KUL-65872354_profitPerOrderMade,ROS < Q1Start: KUL-65872354,"1: Q1 <= ROS < Q2Start, 0: else: KUL-65872354","1: Q2 <= ROS < Q3Start, 0: else: KUL-65872354","1: Q3 <= ROS < Q4Start, 0: else: KUL-65872354","1: Q4Start <= ROS < Q4End, 0: else: KUL-65872354",DEN-666220_Profit,DEN-666220_Avg. return on sales,DEN-666220_Distinct count of order id,DEN-666220_quantity,DEN-666220_profitPerQuantitySold,DEN-666220_profitPerOrderMade,ROS < Q1Start: DEN-666220,"1: Q1 <= ROS < Q2Start, 0: else: DEN-666220","1: Q2 <= ROS < Q3Start, 0: else: DEN-666220","1: Q3 <= ROS < Q4Start, 0: else: DEN-666220","1: Q4Start <= ROS < Q4End, 0: else: DEN-666220",KER-33351_Profit,KER-33351_Avg. return on sales,KER-33351_Distinct count of order id,KER-33351_quantity,KER-33351_profitPerQuantitySold,KER-33351_profitPerOrderMade,ROS < Q1Start: KER-33351,"1: Q1 <= ROS < Q2Start, 0: else: KER-33351","1: Q2 <= ROS < Q3Start, 0: else: KER-33351","1: Q3 <= ROS < Q4Start, 0: else: KER-33351","1: Q4Start <= ROS < Q4End, 0: else: KER-33351",3MD-6020A2(E)_Profit,3MD-6020A2(E)_Avg. return on sales,3MD-6020A2(E)_Distinct count of order id,3MD-6020A2(E)_quantity,3MD-6020A2(E)_profitPerQuantitySold,3MD-6020A2(E)_profitPerOrderMade,ROS < Q1Start: 3MD-6020A2(E),"1: Q1 <= ROS < Q2Start, 0: else: 3MD-6020A2(E)","1: Q2 <= ROS < Q3Start, 0: else: 3MD-6020A2(E)","1: Q3 <= ROS < Q4Start, 0: else: 3MD-6020A2(E)","1: Q4Start <= ROS < Q4End, 0: else: 3MD-6020A2(E)",3MD-712-035_Profit,3MD-712-035_Avg. return on sales,3MD-712-035_Distinct count of order id,3MD-712-035_quantity,3MD-712-035_profitPerQuantitySold,3MD-712-035_profitPerOrderMade,ROS < Q1Start: 3MD-712-035,"1: Q1 <= ROS < Q2Start, 0: else: 3MD-712-035","1: Q2 <= ROS < Q3Start, 0: else: 3MD-712-035","1: Q3 <= ROS < Q4Start, 0: else: 3MD-712-035","1: Q4Start <= ROS < Q4End, 0: else: 3MD-712-035",SIR-6176510_Profit,SIR-6176510_Avg. return on sales,SIR-6176510_Distinct count of order id,SIR-6176510_quantity,SIR-6176510_profitPerQuantitySold,SIR-6176510_profitPerOrderMade,ROS < Q1Start: SIR-6176510,"1: Q1 <= ROS < Q2Start, 0: else: SIR-6176510","1: Q2 <= ROS < Q3Start, 0: else: SIR-6176510","1: Q3 <= ROS < Q4Start, 0: else: SIR-6176510","1: Q4Start <= ROS < Q4End, 0: else: SIR-6176510","1:  ROS > Q4End, 0: else: SIR-6176510"
2019-January-16,0,0,0,0,0,0,1,0,0,0,0,,100,0.4179,1,2,50,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.5246,1,1,57,57,0,0,0,0,1,65,0.6023,1,2,33,65,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,43,0.4879,2,2,21,21,0,0,0,0,1,279,0.2508,5,27,10,56,1,0,0,0,0,26,0.4046,1,10,3,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0.4596,1,3,34,103,0,0,0,1,0,285,0.1879,5,8,36,57,1,0,0,0,0,687,0.4305,2,28,25,344,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-January-17,245,0.742,2,2,122,122,0,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0.5155,4,6,55,82,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64,0.4879,3,3,21,21,0,0,0,0,1,31,0.2508,1,3,10,31,1,0,0,0,0,53,0.4046,1,20,3,53,0,0,1,0,0,97,0.5412,1,2,49,97,0,0,0,0,0,310,0.4596,4,9,34,78,0,0,0,1,0,179,0.1885,4,5,36,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,148,0.3812,3,17,9,49,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-January-18,245,0.742,2,2,122,122,0,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0.5065,3,4,53,71,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,158,0.3021,5,12,13,32,0,1,0,0,0,13,0.5365,1,3,4,13,0,0,0,0,1,49,0.5412,1,1,49,49,0,0,0,0,0,483,0.4596,4,14,34,121,0,0,0,1,0,107,0.1874,2,3,36,53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0.3944,1,2,9,18,0,0,1,0,0,189,0.6997,1,2,94,189,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-January-21,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0.5065,2,2,53,53,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,209,0.316,6,6,35,35,0,1,0,0,0,21,0.4879,1,1,21,21,0,0,0,0,1,93,0.2508,2,9,10,46,1,0,0,0,0,79,0.4046,2,30,3,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0.4596,2,2,34,34,0,0,0,1,0,70,0.1853,1,2,35,70,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,0.3812,1,3,9,26,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-January-22,122,0.742,1,1,122,122,0,0,0,0,1,,433,0.4081,5,9,48,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,397,0.3098,11,12,33,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,0.2508,1,4,10,41,1,0,0,0,0,158,0.4046,2,60,3,79,0,0,1,0,0,97,0.5412,2,2,49,49,0,0,0,0,0,69,0.4596,1,2,34,69,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,223,0.3893,4,7,32,56,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0.3944,1,2,9,18,0,0,1,0,0,283,0.6997,2,3,94,142,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-January-23,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0.5065,1,2,53,106,0,0,0,0,1,232,0.5749,2,8,29,116,0,0,0,0,1,461,0.2867,7,17,27,66,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,132,0.2828,2,12,11,66,1,0,0,0,0,26,0.4046,1,10,3,26,0,0,1,0,0,97,0.5412,2,2,49,49,0,0,0,0,0,379,0.4596,3,11,34,126,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64,0.3893,1,2,32,64,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,179,0.4125,3,20,9,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-January-24,122,0.742,1,1,122,122,0,0,0,0,1,,48,0.4081,1,1,48,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0.5093,3,4,55,73,0,0,0,0,1,116,0.5749,1,4,29,116,0,0,0,0,1,511,0.295,13,17,30,39,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0.2508,1,3,10,31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,232,0.5307,3,5,46,77,0,0,0,0,0,103,0.4596,1,3,34,103,0,0,0,1,0,133,0.1766,2,4,33,66,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0.3893,1,1,32,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,0.3812,1,4,9,35,0,0,1,0,0,94,0.6997,1,1,94,94,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-January-25,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.5017,1,1,52,52,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,407,0.2886,10,14,29,41,1,0,0,0,0,105,0.438,3,6,18,35,0,0,0,1,0,258,0.2508,5,25,10,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49,0.5412,1,1,49,49,0,0,0,0,0,69,0.4596,1,2,34,69,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,128,0.3893,1,4,32,128,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0.3944,1,2,9,18,0,0,1,0,0,93,0.6975,1,1,93,93,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-January-28,490,0.742,1,4,122,490,0,0,0,0,1,,48,0.4081,1,1,48,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0.5017,2,2,52,52,0,0,0,0,1,56,0.5663,1,2,28,56,0,0,0,0,1,724,0.3032,16,24,30,45,0,1,0,0,0,140,0.438,7,8,18,20,0,0,0,1,0,114,0.2508,3,11,10,38,1,0,0,0,0,105,0.4046,2,40,3,53,0,0,1,0,0,95,0.5355,2,2,48,48,0,0,0,0,0,276,0.4596,3,8,34,92,0,0,0,1,0,133,0.1766,2,4,33,66,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88,0.6269,1,2,44,88,0,0,0,0,1,64,0.3893,1,2,32,64,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,183,0.3655,4,23,8,46,0,0,1,0,0,187,0.6975,1,2,93,187,0,0,0,0,1,43,0.6087,1,1,43,43,0,0,0,0,0,1
2019-January-29,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.5246,1,1,57,57,0,0,0,0,1,56,0.5663,1,2,28,56,0,0,0,0,1,104,0.316,3,3,35,35,0,1,0,0,0,140,0.438,3,8,18,47,0,0,0,1,0,52,0.2508,1,5,10,52,1,0,0,0,0,118,0.4046,3,45,3,39,0,0,1,0,0,95,0.5355,2,2,48,48,0,0,0,0,0,69,0.4596,1,2,34,69,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,0.6269,1,1,44,44,0,0,0,0,1,64,0.3893,1,2,32,64,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-January-30,0,0,0,0,0,0,1,0,0,0,0,,440,0.3669,4,11,40,110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0.5246,4,5,57,71,0,0,0,0,1,112,0.5663,1,4,28,112,0,0,0,0,1,352,0.2818,6,13,27,59,1,0,0,0,0,35,0.438,2,2,18,18,0,0,0,1,0,31,0.2508,1,3,10,31,1,0,0,0,0,101,0.4188,3,37,3,34,0,0,1,0,0,95,0.5355,1,2,48,95,0,0,0,0,0,103,0.4596,1,3,34,103,0,0,0,1,0,103,0.1831,2,3,34,51,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64,0.3893,1,2,32,64,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45,0.3878,2,5,9,22,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,170,0.6087,1,4,43,170,0,0,0,0,0,1
2019-January-31,0,0,0,0,0,0,1,0,0,0,0,,195,0.3591,2,5,39,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0.5246,3,4,57,76,0,0,0,0,1,112,0.5663,2,4,28,56,0,0,0,0,1,509,0.2887,11,18,28,46,1,0,0,0,0,18,0.438,1,1,18,18,0,0,0,1,0,418,0.265,9,39,11,46,1,0,0,0,0,53,0.4046,1,20,3,53,0,0,1,0,0,211,0.5055,2,5,42,106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,0.5982,1,1,39,39,0,0,0,0,1,782,0.3825,9,25,31,87,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-February-1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0.5246,3,3,57,57,0,0,0,0,1,56,0.5663,1,2,28,56,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0.2508,1,3,10,31,1,0,0,0,0,42,0.4046,1,16,3,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0.4371,2,5,31,79,0,0,0,1,0,166,0.1766,2,5,33,83,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0.374,1,1,30,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54,0.39,3,6,9,18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-February-4,367,0.742,3,3,122,122,0,0,0,0,1,,241,0.4081,1,5,48,241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.5246,1,1,57,57,0,0,0,0,1,196,0.5663,2,7,28,98,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,0.2508,1,4,10,41,1,0,0,0,0,26,0.4046,1,10,3,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0.4371,1,6,31,189,0,0,0,1,0,66,0.1766,1,2,33,66,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,117,0.5982,1,3,39,117,0,0,0,0,1,60,0.374,1,2,30,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93,0.6975,1,1,93,93,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-February-5,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.5246,1,1,57,57,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0.438,1,1,18,18,0,0,0,1,0,31,0.2508,1,3,10,31,1,0,0,0,0,66,0.4046,2,25,3,33,0,0,1,0,0,91,0.5254,1,2,46,91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,103,0.1831,2,3,34,51,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78,0.5982,2,2,39,39,0,0,0,0,1,180,0.374,3,6,30,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93,0.6975,1,1,93,93,0,0,0,0,1,85,0.6087,2,2,43,43,0,0,0,0,0,1
2019-February-6,367,0.742,2,3,122,184,0,0,0,0,1,,96,0.4081,1,2,48,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0.5155,2,5,54,135,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,0.2508,1,5,10,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0.4371,1,3,31,94,0,0,0,1,0,66,0.1766,1,2,33,66,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,239,0.374,4,8,30,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-February-7,122,0.742,1,1,122,122,0,0,0,0,1,,193,0.4081,2,4,48,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0.5246,3,3,57,57,0,0,0,0,1,56,0.5663,1,2,28,56,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,79,0.4159,3,5,16,26,0,0,1,0,0,235,0.2706,6,22,11,39,1,0,0,0,0,84,0.4046,2,32,3,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,266,0.1766,1,8,33,266,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90,0.374,1,3,30,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-February-8,592,0.7366,3,5,118,197,0,0,0,0,1,,289,0.4081,3,6,48,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.5246,1,1,57,57,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0.4309,1,1,17,17,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,79,0.4046,2,30,3,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0.4371,1,3,31,94,0,0,0,1,0,232,0.1766,1,7,33,232,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78,0.5982,2,2,39,39,0,0,0,0,1,269,0.374,4,9,30,67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,0.6087,1,1,43,43,0,0,0,0,0,1
